CODCLAVECIC,TT,MontoPD,ScoreApplicantVendida,TieneGarantia,MontoGarantiaBCP,NumSegmentoOrtogonal,FlgComportamientoPersona,MontoSolicitado,ProductoMic,TipoCreditoMic,TipoActivo,CampanaMic,RatioEndeudamiento,CantidadPlazo,Moneda,DeltaEntidades,PeriodoGracia,MontoTasaEspecial,NumMesesAntiguedad,V_CodLocalidad,RatioEndeudamientoU6MU12M,FlgTenenciaPasivo,MontoTipoCambio,MontoGarantiaComercial,MontoGarantiaAfectacion,NumPDVendida,ScoreApplicant,CAMPANIA_PYME,TEA_PIZARRA,TEA_10DD,MESAPERTURA,canal_venta,FECHA
217015853,0.075553605,0.05108,343,SIN,0,5,1,180000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.499467644,24,SOLES,0 o menos,0,0.2,147,537,0.445571748,1,1,0,0,0.05108,343,REACTIVO,0.2,0.2,202311,TRADICIONAL,27/11/2023
217015847,0.075088769,0.06415,329,SIN,0,14,1,180000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.062179165,18,SOLES,Incrementa,0,0.165,226,1299,1,1,1,0,0,0.06415,329,REACTIVO,0.165,0.165,202311,TRADICIONAL,27/11/2023
217015850,0.075557988,0.04088,356,SIN,0,5,0,85000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.355816422,24,SOLES,0 o menos,0,0.18,143,320,0.696309451,1,1,0,0,0.04088,356,REACTIVO,0.18,0.18,202311,TRADICIONAL,27/11/2023
217015702,0.075089731,0.09787,302,SIN,0,2,0,180000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.818785667,18,SOLES,0 o menos,0,0.21,0,1782,0.257786186,1,1,0,0,0.09787,302,REACTIVO,0.21,0.21,202311,TRADICIONAL,27/11/2023
217015837,0.075546014,0.07153,322,SIN,0,3,1,150000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.623319327,24,SOLES,Incrementa,0,0.175,185,1309,0.48841228,1,1,0,0,0.07153,322,REACTIVO,0.175,0.175,202311,TRADICIONAL,27/11/2023
217010059,0.075548687,0.03378,368,SIN,0,4,1,80000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.358342351,24,SOLES,Incrementa,0,0.2,238,1015,0.204491952,1,1,0,0,0.03378,368,REACTIVO,0.2,0.2,202311,TRADICIONAL,27/11/2023
217067316,0.076582905,0.02698,381,SIN,0,2,1,119400,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.83637434,36,SOLES,0 o menos,0,0.185,208,994,0.432919306,1,1,0,0,0.02698,381,REACTIVO,0.185,0.185,202311,TRADICIONAL,28/11/2023
217067510,0.075544838,0.05132,343,SIN,0,4,1,180000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.152450267,25,SOLES,0 o menos,0,0.18,103,706,0.176966737,1,1,0,0,0.05132,343,REACTIVO,0.18,0.18,202311,TRADICIONAL,28/11/2023
217067313,0.078209977,0.014101841,419,CON,234326.06,4,0,400000,NEGOCIO COMERCIAL,ACFI,Multiproposito,MULTIPROPOSITO PYME,0.390685886,72,SOLES,0 o menos,0,0.134,162,1816,0.390931549,1,1,234326.06,234326.06,0.014101841,419,MULTIPROPOSITO,0.134,0.134,202311,TRADICIONAL,28/11/2023
217067509,0.075475353,0.06579,327,SIN,0,4,0,150000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1,24,SOLES,0 o menos,0,0.205,151,706,1,1,1,0,0,0.06579,327,REACTIVO,0.205,0.205,202311,TRADICIONAL,28/11/2023
217067499,0.077710994,0.046273021,349,CON,668564.67,4,0,672000,NEGOCIO COMERCIAL,ACFI,Inmueble,ACTIVO FIJO INMUEBLES,0.194681503,74,SOLES,Incrementa,0,0.134,83,589,0.388565291,1,1,668564.67,668564.67,0.046273021,349,AFI,0.134,0.134,202311,TRADICIONAL,28/11/2023
217067495,0.075477705,0.07029,323,SIN,0,3,0,105000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.535542853,24,SOLES,0 o menos,0,0.22,184,11,0.465279475,1,1,0,0,0.07029,323,REACTIVO,0.22,0.22,202311,TRADICIONAL,28/11/2023
217067489,0.075478025,0.07385,320,SIN,0,11,1,62000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.960495561,24,SOLES,Incrementa,0,0.195,91,328,0.810778859,1,1,0,0,0.07385,320,REACTIVO,0.195,0.195,202311,TRADICIONAL,28/11/2023
217067475,0.075466801,0.03032,374,SIN,0,5,1,208051,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.314153909,24,SOLES,Incrementa,0,0.15,148,1309,0.38707882,1,1,0,0,0.03032,374,REACTIVO,0.15,0.15,202311,TRADICIONAL,28/11/2023
217067402,0.074944941,0.14793719,275,SIN,0,2,1,28000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1,12,SOLES,Incrementa,0,0.2,30,1337,1,1,1,0,0,0.14793719,275,REACTIVO REMOTO,0.2,0.2,202311,DIGITAL,28/11/2023
217067311,0.078137441,0.017268203,407,CON,1200000,5,1,250000,NEGOCIO COMERCIAL,ACFI,Multiproposito,MULTIPROPOSITO PYME,0.464355238,72,SOLES,0 o menos,0,0.13,158,76,0.526348163,1,1,1200000,1200000,0.017268203,407,MULTIPROPOSITO,0.13,0.13,202311,TRADICIONAL,28/11/2023
217067310,0.075542593,0.04438,351,SIN,0,5,1,116000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.515185089,25,SOLES,Incrementa,0,0.165,55,1317,0.560870903,1,1,0,0,0.04438,351,REACTIVO,0.165,0.165,202311,TRADICIONAL,28/11/2023
217057877,0.074928273,0.09220148,306,SIN,0,1,0,49000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.999501216,12,SOLES,Incrementa,0,0.35,221,1318,0.970861651,1,1,0,0,0.09220148,306,REACTIVO REMOTO,0.35,0.35,202311,DIGITAL,28/11/2023
217067292,0.075476101,0.07031,323,SIN,0,5,1,156601,EFECTIVO DE NEGOCIO,CATR,Multiproposito,CONSOLIDACION CT,0.378235448,24,SOLES,0 o menos,0,0.21,69,1316,0.484560022,1,1,0,0,0.07031,323,CONSOLIDACION,0.21,0.21,202311,TRADICIONAL,28/11/2023
217067314,0.075466801,0.08389,312,SIN,0,4,0,250000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.480532098,24,SOLES,0 o menos,0,0.15,326,1467,0.489905439,1,1,0,0,0.08389,312,REACTIVO,0.15,0.15,202311,TRADICIONAL,28/11/2023
217057975,0.075471505,0.08767,309,SIN,0,5,0,150000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.175099823,24,SOLES,0 o menos,0,0.18,101,992,0.156901812,1,1,0,0,0.08767,309,REACTIVO,0.18,0.18,202311,TRADICIONAL,28/11/2023
217067340,0.07555585,0.0884,309,SIN,0,4,1,50000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1,25,SOLES,Incrementa,0,0.255,30,1269,0.41340593,1,1,0,0,0.0884,309,REACTIVO,0.255,0.255,202311,TRADICIONAL,28/11/2023
217067502,0.075544518,0.10242,300,SIN,0,5,0,174000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.487155259,25,SOLES,0 o menos,0,0.215,36,945,0.3319784,1,1,0,0,0.10242,300,REACTIVO,0.215,0.215,202311,TRADICIONAL,28/11/2023
217067494,0.075127454,0.08643,310,SIN,0,4,1,220000,EFECTIVO DE NEGOCIO,CATR,Multiproposito,CONSOLIDACION CT,0.759303905,19,SOLES,0 o menos,0,0.21,37,711,0.386346791,1,1,0,0,0.08643,310,CONSOLIDACION,0.21,0.21,202311,TRADICIONAL,28/11/2023
217067483,0.075547083,0.05954,334,SIN,0,4,0,84000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.998763517,25,SOLES,Incrementa,0,0.23,163,1310,0.999238027,1,1,0,0,0.05954,334,REACTIVO,0.23,0.23,202311,TRADICIONAL,28/11/2023
217067345,0.076570493,0.04711,348,SIN,0,5,1,150000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.046334033,36,SOLES,0 o menos,0,0.165,112,659,0.421676654,1,1,0,0,0.04711,348,REACTIVO,0.165,0.165,202311,TRADICIONAL,28/11/2023
217067323,0.077186744,0.026036638,383,CON,346244.56,1,1,345600,NEGOCIO COMERCIAL,ACFI,Mueble,ACTIVO FIJO MUEBLES,0.519288608,49,SOLES,0 o menos,0,0.129,89,1172,0.108826123,1,1,346244.56,346244.56,0.026036638,383,AFM,0.129,0.129,202311,TRADICIONAL,28/11/2023
217067294,0.076593284,0.057425751,336,SIN,0,1,1,225000,NEGOCIO COMERCIAL,ACFI,Mueble,ACTIVO FIJO MUEBLES,0.735943612,36,SOLES,0 o menos,0,0.15,62,1310,0.540314609,1,1,0,0,0.057425751,336,AFM,0.15,0.15,202311,TRADICIONAL,28/11/2023
217057968,0.076597992,0.06812,325,SIN,0,4,1,70000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.252591653,36,SOLES,0 o menos,0,0.21,81,1335,0.459437644,1,1,0,0,0.06812,325,REACTIVO,0.21,0.21,202311,TRADICIONAL,28/11/2023
217067477,0.076589004,0.04927,345,SIN,0,4,1,152900,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.808197244,36,SOLES,Incrementa,0,0.195,37,1335,0.623346338,1,1,0,0,0.04927,345,REACTIVO,0.195,0.195,202311,TRADICIONAL,28/11/2023
217057973,0.076586864,0.033790035,368,SIN,0,2,1,210000,NEGOCIO COMERCIAL,ACFI,Mueble,ACTIVO FIJO MUEBLES,0.907116385,36,SOLES,0 o menos,0,0.14,0,1782,0.931650722,1,1,0,0,0.033790035,368,AFM,0.14,0.14,202311,TRADICIONAL,28/11/2023
217067498,0.075466801,0.05692,336,SIN,0,14,1,350000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1,24,SOLES,Incrementa,0,0.15,90,1795,1,1,1,0,0,0.05692,336,REACTIVO,0.15,0.15,202311,TRADICIONAL,28/11/2023
217057971,0.075064191,0.28896,226,SIN,0,14,0,220000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1,18,SOLES,Incrementa,0,0.21,10,1782,1,1,1,0,0,0.28896,226,REACTIVO,0.21,0.21,202311,TRADICIONAL,28/11/2023
217067493,0.077471005,0.006322521,466,SIN,0,12,1,350000,NEGOCIO COMERCIAL,ACFI,Mueble,ACTIVO FIJO MUEBLES,1,60,SOLES,0 o menos,0,0.13,141,1208,1,1,1,0,0,0.006322521,466,AFM,0.13,0.13,202311,TRADICIONAL,28/11/2023
217067303,0.075472253,0.05895,334,SIN,0,5,1,100000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.437725241,24,SOLES,0 o menos,0,0.185,306,1327,0.456960485,1,1,0,0,0.05895,334,REACTIVO,0.185,0.185,202311,TRADICIONAL,28/11/2023
217067308,0.07656097,0.03588,364,SIN,0,5,1,149000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.521398284,36,SOLES,0 o menos,0,0.15,234,338,0.527751922,1,1,0,0,0.03588,364,REACTIVO,0.15,0.15,202311,TRADICIONAL,28/11/2023
217057844,0.075064191,0.0727,321,SIN,0,14,1,180000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.99707699,18,SOLES,Incrementa,0,0.22,27,1311,0.999970001,1,1,0,0,0.0727,321,REACTIVO,0.22,0.22,202311,TRADICIONAL,28/11/2023
217067329,0.074949963,0.03128,372,SIN,0,5,1,120000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.166576402,12,SOLES,0 o menos,0,0.175,66,1311,0.2370645,1,1,0,0,0.03128,372,REACTIVO,0.175,0.175,202311,TRADICIONAL,28/11/2023
217067317,0.081392132,0.025890197,384,CON,1120499.66,1,1,412300,NEGOCIO COMERCIAL,ACFI,Inmueble,ACTIVO FIJO INMUEBLES,0.542537085,120,SOLES,0 o menos,0,0.138,193,1462,0.47370754,1,1,1120499.66,1120499.66,0.025890197,384,AFI,0.138,0.138,202311,TRADICIONAL,28/11/2023
217067301,0.075467229,0.05839,335,SIN,0,5,1,300000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.32141248,24,SOLES,0 o menos,0,0.149,143,1298,0.413679557,1,1,0,0,0.05839,335,REACTIVO,0.149,0.149,202311,TRADICIONAL,28/11/2023
217067298,0.07495178,0.06145,332,SIN,0,4,1,300000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.685831291,12,SOLES,0 o menos,0,0.16,367,1298,0.295866543,1,1,0,0,0.06145,332,REACTIVO,0.16,0.16,202311,TRADICIONAL,28/11/2023
217067295,0.075545052,0.04599,349,SIN,0,5,1,130000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.487286074,25,SOLES,Incrementa,0,0.2,247,1310,0.493734783,1,1,0,0,0.04599,349,REACTIVO,0.2,0.2,202311,TRADICIONAL,28/11/2023
217067284,0.074933615,0.13194127,283,SIN,0,5,1,150000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.529110403,12,SOLES,0 o menos,0,0.3,86,1311,0.206033211,1,1,0,0,0.13194127,283,REACTIVO REMOTO,0.3,0.3,202311,DIGITAL,28/11/2023
217067276,0.075465412,0.02796,379,SIN,0,5,1,135700,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.451203847,24,SOLES,0 o menos,0,0.149,167,1321,0.604555399,1,1,0,0,0.02796,379,REACTIVO,0.149,0.149,202311,TRADICIONAL,28/11/2023
217067307,0.075476101,0.05095,343,CON,1640425,4,1,56000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.652657311,24,SOLES,0 o menos,0,0.21,39,1784,0.650910692,1,1,1640425,1640425,0.05095,343,REACTIVO,0.21,0.21,202311,TRADICIONAL,28/11/2023
217057972,0.075535538,0.04372,352,SIN,0,4,0,180000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1,25,SOLES,Incrementa,0,0.165,21,328,1,1,1,0,0,0.04372,352,REACTIVO,0.165,0.165,202311,TRADICIONAL,28/11/2023
217057847,0.075483691,0.07526,319,SIN,0,11,1,50000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1,24,SOLES,0 o menos,0,0.26,202,1310,1,1,1,0,0,0.07526,319,REACTIVO,0.26,0.26,202311,TRADICIONAL,28/11/2023
217067300,0.075470756,0.04118,356,SIN,0,5,1,196000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.610290609,24,SOLES,0 o menos,0,0.175,71,1318,0.420362087,1,1,0,0,0.04118,356,REACTIVO,0.175,0.175,202311,TRADICIONAL,28/11/2023
217067302,0.075542914,0.05419,339,SIN,0,4,1,200000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1,25,SOLES,0 o menos,0,0.17,179,1311,1,1,1,0,0,0.05419,339,REACTIVO,0.17,0.17,202311,TRADICIONAL,28/11/2023
217067501,0.078224442,0.013798185,421,CON,1079968.39,1,1,100000,NEGOCIO COMERCIAL,ACFI,Multiproposito,MULTIPROPOSITO PYME,0.710312958,72,SOLES,0 o menos,0,0.144,33,905,0.513890227,1,1,1079968.39,1079968.39,0.013798185,421,MULTIPROPOSITO,0.144,0.144,202311,TRADICIONAL,28/11/2023
217057848,0.075470329,0.05314,340,SIN,0,14,0,180000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1,24,SOLES,Incrementa,0,0.18,52,1300,1,1,1,0,0,0.05314,340,REACTIVO,0.18,0.18,202311,TRADICIONAL,28/11/2023
217067511,0.075470756,0.07028,323,SIN,0,5,1,250000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.159630902,24,SOLES,Incrementa,0,0.175,59,1168,0.470255936,1,1,0,0,0.07028,323,REACTIVO,0.175,0.175,202311,TRADICIONAL,28/11/2023
217067506,0.075481767,0.06669,327,SIN,0,5,1,179000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.26971222,24,SOLES,Incrementa,0,0.235,126,1642,0.279071834,1,1,0,0,0.06669,327,REACTIVO,0.235,0.235,202311,TRADICIONAL,28/11/2023
217067335,0.075532758,0.02499,386,SIN,0,5,1,250000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.351786219,25,SOLES,0 o menos,0,0.15,119,1313,0.555424063,1,1,0,0,0.02499,386,REACTIVO,0.15,0.15,202311,TRADICIONAL,28/11/2023
217067304,0.076589004,0.04305,353,SIN,0,5,1,247700,EFECTIVO DE NEGOCIO,CATR,Multiproposito,CONSOLIDACION CT,0.449971409,36,SOLES,0 o menos,0,0.195,248,1305,0.453135001,1,1,0,0,0.04305,353,CONSOLIDACION,0.195,0.195,202311,TRADICIONAL,28/11/2023
217067281,0.075063122,0.03221411,371,SIN,0,5,1,100000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.459589771,18,SOLES,0 o menos,0,0.15,94,1306,0.506557034,1,1,0,0,0.03221411,371,REACTIVO REMOTO,0.15,0.15,202311,DIGITAL,28/11/2023
217067338,0.075473856,0.05195,342,SIN,0,5,1,150000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.242666401,24,SOLES,0 o menos,0,0.195,84,1328,0.245529767,1,1,0,0,0.05195,342,REACTIVO,0.195,0.195,202311,TRADICIONAL,28/11/2023
217067490,0.075489571,0.09644,303,SIN,0,4,1,100000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.995664875,24,SOLES,Incrementa,0,0.305,85,1782,1,1,1,0,0,0.09644,303,REACTIVO,0.305,0.305,202311,TRADICIONAL,28/11/2023
217067497,0.077472826,0.015746671,413,CON,603094,5,1,402000,NEGOCIO COMERCIAL,ACFI,Multiproposito,MULTIPROPOSITO PYME,1,60,SOLES,Incrementa,0,0.132,23,1179,0.476692322,1,1,603094,603094,0.015746671,413,MULTIPROPOSITO,0.132,0.132,202311,TRADICIONAL,28/11/2023
217067491,0.075472253,0.06364,329,SIN,0,5,0,150000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.551327692,24,SOLES,0 o menos,0,0.185,229,1796,0.536779359,1,1,0,0,0.06364,329,REACTIVO,0.185,0.185,202311,TRADICIONAL,28/11/2023
217067488,0.076572954,0.04724,348,SIN,0,5,1,180000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1,36,SOLES,0 o menos,0,0.169,83,1318,1,1,1,0,0,0.04724,348,REACTIVO,0.169,0.169,202311,TRADICIONAL,28/11/2023
217067487,0.075473856,0.03659,363,SIN,0,5,1,180000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.589591763,24,SOLES,0 o menos,0,0.195,123,1337,1,1,1,0,0,0.03659,363,REACTIVO,0.195,0.195,202311,TRADICIONAL,28/11/2023
217067480,0.075070389,0.07275,321,SIN,0,2,1,50000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.160158989,18,SOLES,Incrementa,0,0.245,77,1330,0.056201579,1,1,0,0,0.07275,321,REACTIVO,0.245,0.245,202311,TRADICIONAL,28/11/2023
217067474,0.078218227,0.025431649,385,CON,126752.89,3,1,1073881,NEGOCIO COMERCIAL,ACFI,Inmueble,ACTIVO FIJO INMUEBLES,0.6430676,73,SOLES,0 o menos,0,0.14,28,1331,0.758406527,1,1,126752.89,126752.89,0.025431649,385,AFI,0.14,0.14,202311,TRADICIONAL,28/11/2023
217067315,0.076645072,0.03126,372,SIN,0,5,1,350000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1,36,SOLES,0 o menos,0,0.1499,172,1795,1,1,1,0,0,0.03126,372,REACTIVO,0.1499,0.1499,202311,TRADICIONAL,28/11/2023
217057933,0.074933615,0.13371854,282,SIN,0,14,0,24000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.997846515,12,SOLES,Incrementa,0,0.3,78,1289,1,1,1,0,0,0.13371854,282,REACTIVO REMOTO,0.3,0.3,202311,DIGITAL,28/11/2023
217067486,0.076655024,0.05477,339,SIN,0,5,1,342700,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.384257359,36,SOLES,0 o menos,0,0.165,64,1299,0.404164733,1,1,0,0,0.05477,339,REACTIVO,0.165,0.165,202311,TRADICIONAL,28/11/2023
217067414,0.074933615,0.04113945,356,SIN,0,2,1,40000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.473424879,12,SOLES,0 o menos,0,0.3,99,253,0.473054783,1,1,0,0,0.04113945,356,REACTIVO REMOTO,0.3,0.3,202311,DIGITAL,28/11/2023
217067484,0.078121156,0.001318483,557,CON,1810111.2,12,1,1200000,NEGOCIO COMERCIAL,ACFI,Multiproposito,MULTIPROPOSITO PYME,0.212256064,72,SOLES,0 o menos,0,0.119,187,1328,0.149764478,1,1,1810111.2,1810111.2,0.001318483,557,MULTIPROPOSITO,0.119,0.119,202311,TRADICIONAL,28/11/2023
217067508,0.075470222,0.12793,285,SIN,0,4,1,220000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.85866299,24,SOLES,0 o menos,0,0.179,79,996,0.479043598,1,1,0,0,0.12793,285,REACTIVO,0.179,0.179,202311,TRADICIONAL,28/11/2023
217067507,0.076566748,0.04516,350,SIN,0,5,0,220000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.6213568,36,SOLES,0 o menos,0,0.159,164,1642,0.894439777,1,1,0,0,0.04516,350,REACTIVO,0.159,0.159,202311,TRADICIONAL,28/11/2023
217067503,0.075465198,0.04276,354,CON,276429.22,5,1,270000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.623557229,24,SOLES,0 o menos,0,0.14,184,1400,0.440456374,1,1,276429.22,276429.22,0.04276,354,REACTIVO,0.14,0.14,202311,TRADICIONAL,28/11/2023
217067496,0.075471077,0.09834,302,SIN,0,2,1,185000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.52767177,24,SOLES,0 o menos,0,0.185,142,23,0.515807695,1,1,0,0,0.09834,302,REACTIVO,0.185,0.185,202311,TRADICIONAL,28/11/2023
217067485,0.076664868,0.04902,345,SIN,0,11,1,150000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.241161122,36,SOLES,0 o menos,0,0.18,166,1318,0.41231204,1,1,0,0,0.04902,345,REACTIVO,0.18,0.18,202311,TRADICIONAL,28/11/2023
217067478,0.075468832,0.03084,373,SIN,0,5,1,350000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1,24,SOLES,Incrementa,0,0.145,236,1312,1,1,1,0,0,0.03084,373,REACTIVO,0.145,0.145,202311,TRADICIONAL,28/11/2023
217067347,0.074939492,0.10712,297,SIN,0,4,1,80000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1,12,SOLES,Incrementa,0,0.265,24,1311,0.398642122,1,1,0,0,0.10712,297,REACTIVO,0.265,0.265,202311,TRADICIONAL,28/11/2023
217067342,0.075068465,0.07342,321,SIN,0,5,1,157900,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.66015304,18,SOLES,0 o menos,0,0.215,47,1303,0.432528814,1,1,0,0,0.07342,321,REACTIVO,0.215,0.215,202311,TRADICIONAL,28/11/2023
217067341,0.07506761,0.10814,296,SIN,0,5,1,89100,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.966054871,18,SOLES,0 o menos,0,0.26,35,1306,0.40998002,1,1,0,0,0.10814,296,REACTIVO,0.26,0.26,202311,TRADICIONAL,28/11/2023
217067336,0.075064191,0.06288,330,SIN,0,2,1,180000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1,18,SOLES,Incrementa,0,0.19,30,1328,0.995048914,1,1,0,0,0.06288,330,REACTIVO,0.19,0.19,202311,TRADICIONAL,28/11/2023
217067327,0.075129591,0.1045,298,SIN,0,11,0,100000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.993102399,19,SOLES,Incrementa,0,0.24,96,1313,0.984251535,1,1,0,0,0.1045,298,REACTIVO,0.24,0.24,202311,TRADICIONAL,28/11/2023
217067299,0.075475888,0.04245,354,SIN,0,5,1,80000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.421804815,24,SOLES,0 o menos,0,0.189,46,1335,0.496116771,1,1,0,0,0.04245,354,REACTIVO,0.189,0.189,202311,TRADICIONAL,28/11/2023
217057977,0.075067504,0.07977,315,SIN,0,1,1,100000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.988823358,18,SOLES,Incrementa,0,0.245,25,1686,0.999909008,1,1,0,0,0.07977,315,REACTIVO,0.245,0.245,202311,TRADICIONAL,28/11/2023
217057965,0.076592,0.03736,362,SIN,0,5,1,90000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.281265294,36,SOLES,0 o menos,0,0.2,115,655,1,1,1,0,0,0.03736,362,REACTIVO,0.2,0.2,202311,TRADICIONAL,28/11/2023
217057947,0.075063122,0.06791145,325,SIN,0,14,0,70000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1,18,SOLES,Incrementa,0,0.19,44,1330,1,1,1,0,0,0.06791145,325,REACTIVO REMOTO,0.19,0.19,202311,DIGITAL,28/11/2023
217057934,0.075063122,0.08885551,309,SIN,0,14,1,56000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1,18,SOLES,Incrementa,0,0.21,23,319,1,1,1,0,0,0.08885551,309,REACTIVO REMOTO,0.21,0.21,202311,DIGITAL,28/11/2023
217067439,0.074944941,0.12896911,284,SIN,0,1,1,60000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.73218704,12,SOLES,0 o menos,0,0.2,51,1172,0.468634567,1,1,0,0,0.12896911,284,REACTIVO REMOTO,0.2,0.2,202311,DIGITAL,28/11/2023
217067337,0.076589004,0.05324,340,SIN,0,5,1,120000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.491176295,36,SOLES,0 o menos,0,0.195,68,1311,0.402802568,1,1,0,0,0.05324,340,REACTIVO,0.195,0.195,202311,TRADICIONAL,28/11/2023
217067272,0.075468298,0.02786,379,CON,1704332.96,5,1,153000,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.563751948,24,SOLES,0 o menos,0,0.16,210,1311,0.667963233,1,1,1704332.96,1704332.96,0.02786,379,REACTIVO,0.16,0.16,202311,TRADICIONAL,28/11/2023
