CODCLAVECIC,TT,MontoPD,ScoreApplicantVendida,TieneGarantia,MontoGarantiaBCP,NumSegmentoOrtogonal,FlgComportamientoPersona,MontoSolicitado,ProductoMic,TipoCreditoMic,TipoActivo,CampanaMic,RatioEndeudamiento,CantidadPlazo,Moneda,DeltaEntidades,PeriodoGracia,MontoTasaEspecial,NumMesesAntiguedad,V_CodLocalidad,RatioEndeudamientoU6MU12M,FlgTenenciaPasivo,MontoTipoCambio,MontoGarantiaComercial,MontoGarantiaAfectacion,NumPDVendida,ScoreApplicant,CAMPANIA_PYME,TEA_PIZARRA,TEA_10DD,MESAPERTURA,canal_venta,FECHA,Tasa_dscto_tea,CODCLAVECIC,RMIN,Target IRR - Tmin,TEA,Target IRR - TEA,IRR,producto,NPV,Net_Profit,ROE,ECAP,ROA,Avg_Balance,Spread_Neto,Margen_Neto,RemEc,RemCap,TT,Costo_t_0,Costo_lifetime,SALDO,IF,EF,EL,GEB,IxS,GASTOS,TAXES,PD Temp 12,LGD Temp 12,PD_TTC,LGD_TTC,CAP
217182966,0.077524546,0.021164334,396,CON,315420.73,4,1,150000.0,NEGOCIO COMERCIAL,ACFI,Inmueble,ACTIVO FIJO INMUEBLES,1.0,73,SOLES,Incrementa,0,0.15,106,1045,1.0,1,1.0,315420.73,315420.73,0.021164334,396,AFI,0.15,0.15,202311,TRADICIONAL,30/11/2023,0.24,217182966,0.16079730320914698,0.18999999999999972,0.1665744781576377,0.24000000000000066,0.23999999990984233,2,1182.667630763408,1324.910078424065,0.20605286519623145,6429.952222029557,0.01789839529310463,74023.95894868228,0.07581893293417627,34142.206939235184,2947.0827557784714,0.006278584235227314,0.08119055527648711,-5245.7504180999995,-20411.100065925857,5403749.003253806,69662.03340864881,-35434.5688395866,-3648.2114542470486,2947.0827557784714,3562.953824419978,-25656.850484025857,-3372.5695672413985,0.011114809141660353,0.3398651756437879,0.028353412,0.2729077535283815,0.08645292490909552
217182961,0.075644584,0.07087,323,SIN,0.0,5,1,160000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.361793042,36,SOLES,Incrementa,0,0.1775,173,945,0.425499959,1,1.0,0.0,0.0,0.07087,323,REACTIVO,0.1775,0.1775,202311,TRADICIONAL,30/11/2023,0.16,217182961,0.26465394990080227,0.18999999999999972,0.24931086763421173,0.15999999999999948,0.16000000000014292,1,-1270.5000655816475,2824.69986316894,0.14805575940978094,19078.621962627498,0.05033501127146168,56117.99405259005,0.07856539753842286,13226.797535401762,4312.322463038927,0.006278584235227314,0.0798378145858385,-3013.0021074,-2506.1184733005166,2020247.7858932419,37478.517919637154,-13209.866143671097,-12349.878536105083,4312.322463038927,1308.0242955407928,-5519.120580700517,-3545.8998282333496,0.0605762982918911,0.69267,0.094923431,0.70278,0.3338744134550452
217182946,0.074553725,0.06285,330,SIN,0.0,2,1,100000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.999827793,24,SOLES,Incrementa,0,0.21,28,1331,1.0,1,1.0,0.0,0.0,0.06285,330,REACTIVO,0.21,0.21,202311,TRADICIONAL,30/11/2023,0.17,217182946,0.2843798210334989,0.18999999999999972,0.27301419926870474,0.16999999999999882,0.17000000021804307,1,-460.4144927414527,2355.6333370830907,0.16005291157049867,14717.841206190757,0.05888816455992282,40001.81283772343,0.11384684623617573,9108.16047060916,2217.772938570438,0.006278584235227314,0.0786592247252913,-3013.0021074,-1630.283537004853,960043.5081053624,19359.963299321138,-6168.801101664644,-5121.873288674505,2217.772938570438,1038.8715616271616,-4643.285644404853,-1971.381090608549,0.054722600371730566,0.69267,0.106916875,0.70278,0.36244993514521745
217182942,0.07741222,0.013887901,420,CON,866473.05,11,0,400000.0,NEGOCIO COMERCIAL,ACFI,Multiproposito,MULTIPROPOSITO PYME,0.418429154,72,SOLES,0 o menos,0,0.125,154,1179,0.463053675,1,1.0,866473.05,866473.05,0.013887901,420,MULTIPROPOSITO,0.125,0.125,202311,TRADICIONAL,30/11/2023,0.26,217182942,0.13727206334724307,0.18999999999999972,0.1514266278140719,0.2599999999999987,0.25999999999994916,4,7343.675765380081,6719.317456591219,0.22890993018209693,29353.542903298377,0.03532777198898553,190199.29869016825,0.05993716857673759,68400.04457261927,13269.505803891683,0.006278584235227314,0.08112139384180006,-5245.7504180999995,-19238.11947678356,13694349.505692113,161468.84114634906,-89733.0791769681,-11599.521979349533,13269.505803891683,8263.804582587778,-24483.86989488356,-16869.77574208009,0.01116328621926181,0.40941318149536954,0.063217522,0.33790400814799515,0.15358878179746624
217182941,0.074617174,0.0644,329,SIN,0.0,5,1,150000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.878979718,25,SOLES,0 o menos,0,0.155,88,1186,0.485492413,1,1.0,0.0,0.0,0.0644,329,REACTIVO,0.155,0.155,202311,TRADICIONAL,30/11/2023,0.16,217182941,0.26307166420579287,0.18999999999999972,0.24772100171796718,0.15999999999999948,0.1600000000000179,1,-965.0704762949681,2984.4231409320464,0.14915532677599916,20008.827076045636,0.050568360476802895,59017.59742242551,0.08719853815131637,10721.35045924667,3140.6776561262377,0.006278584235227314,0.07873662739126375,-3013.0021074,-2029.8086884337558,1475439.9355606379,27252.244918347213,-9492.587501913216,-8009.740512371704,3140.6776561262377,971.4335551843731,-5042.810795833756,-2601.6691092640485,0.05552498664504771,0.69267,0.094923431,0.70278,0.3338744134550452
217182896,0.075627799,0.08359,312,SIN,0.0,2,1,205000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.562655525,36,SOLES,0 o menos,0,0.15,32,1310,0.448025452,1,1.0,0.0,0.0,0.08359,312,REACTIVO,0.15,0.15,202311,TRADICIONAL,30/11/2023,0.13,217182896,0.2826188103336553,0.18999999999999972,0.24900808547753783,0.13000000000000056,0.12999999998634126,1,-3479.163895613412,3137.626976776097,0.11995700017079972,26156.26409720662,0.0444000099203453,70667.25846244351,0.0656357504329336,13914.895620661673,5912.07506687389,0.006278584235227314,0.07983763980915448,-3013.0021074,-3462.3644236415025,2544021.3046479663,47073.71011310116,-16682.50722438876,-18073.62568422841,5912.07506687389,1597.3184161776883,-6475.366531041503,-3938.723226165748,0.07096879583076626,0.69267,0.106916875,0.70278,0.36244993514521745
217182892,0.075605775,0.03351,368,SIN,0.0,5,1,350000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.999930168,4,SOLES,Incrementa,0,0.15,146,1331,1.0,1,1.0,0.0,0.0,0.03351,368,REACTIVO,0.15,0.15,202311,TRADICIONAL,30/11/2023,0.24,217182892,0.2351940603239011,0.18999999999999972,0.2566652546876744,0.24000000000000066,0.23999999989630938,1,805.9426582323649,12899.355591955507,0.21870770316738736,58979.886877066325,0.06408984626084613,201269.87884250865,0.12419211763248356,8332.044156361515,1481.2407517673557,0.006278584235227314,0.07963099895250836,-3013.0021074,-701.2967052416545,805079.5153700346,15404.279501618446,-5203.511088053906,-2356.2479729825236,1481.2407517673557,487.52371577950026,-3714.298812641655,-1799.2008981687288,0.045572209360522524,0.55877,0.094923431,0.5688799999999999,0.29041007050785433
217182884,0.07455255,0.10702,297,SIN,0.0,1,1,130000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.331556406,24,SOLES,Incrementa,0,0.195,94,1311,0.613491776,1,1.0,0.0,0.0,0.10702,297,REACTIVO,0.195,0.195,202311,TRADICIONAL,30/11/2023,0.13,217182884,0.3475309292581932,0.18999999999999972,0.30104701234438935,0.13000000000000056,0.1299999999992434,1,-2294.037747927643,2987.3584073847487,0.1210616641420565,24676.336878033617,0.0590142778027998,50620.94324643281,0.09705947277758817,9826.484126005962,3718.379032933926,0.006278584235227314,0.07866291077732446,-3013.0021074,-2057.0854277533776,1214902.6379143875,26617.814809774205,-7873.356198114317,-10184.395926384012,3718.379032933926,1266.4214407300904,-5070.087535153378,-2500.0588090170213,0.08779829534455869,0.69267,0.162344582,0.70278,0.4761514743282106
217182858,0.07455255,0.08705,310,SIN,0.0,1,1,160000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.524392757,24,SOLES,0 o menos,0,0.2,64,1329,0.827758323,1,1.0,0.0,0.0,0.08705,310,REACTIVO,0.2,0.2,202311,TRADICIONAL,30/11/2023,0.14,217182858,0.32104707313365655,0.18999999999999972,0.2831441987214107,0.1399999999999988,0.13999999999992063,1,-2363.9151368100574,3982.1519274639795,0.1301877435100789,30587.76364117325,0.0632259398712147,62982.88227229597,0.09529525549011106,12003.939715284061,4609.14841411991,0.006278584235227314,0.07866056368284324,-3013.0021074,-2303.201121396911,1511589.1745351031,31416.884487967454,-9759.204431787577,-10635.585939752107,4609.14841411991,981.8455988562847,-5316.2032287969105,-3332.581045679083,0.07302728613804078,0.69267,0.162344582,0.70278,0.4761514743282106
217182679,0.074180472,0.0390892,359,SIN,0.0,4,1,30000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.466853851,18,SOLES,0 o menos,0,0.25,161,1332,0.473714317,1,1.0,0.0,0.0,0.0390892,359,REACTIVO REMOTO,0.25,0.25,202311,DIGITAL,30/11/2023,0.23,217182679,0.2568448696404855,0.18999999999999972,0.27809644768127817,0.23000000000000131,0.2300000000000464,1,208.39697616560989,939.9063186855286,0.202478874051719,4641.996964312679,0.07479243283930018,12566.863825716451,0.1281435259352719,2415.5433608635894,524.6130412819193,0.006278584235227314,0.07822391531193862,-145.2998637,-795.0558603911968,226203.54886289613,4641.579583743237,-1443.2955981496616,-1103.8032308369166,524.6130412819193,321.06260610693136,-940.3557240911969,-589.9412000260222,0.05082721395839943,0.69267,0.10778951,0.70278,0.3644910255209459
217182579,0.076300142,0.039731,358,SIN,0.0,1,1,215196.0,NEGOCIO COMERCIAL,ACFI,Mueble,ACTIVO FIJO MUEBLES,0.40160757,48,SOLES,Incrementa,0,0.15,60,1321,0.315442678,1,1.0,0.0,0.0,0.039731,358,AFM,0.15,0.15,202311,TRADICIONAL,30/11/2023,0.24,217182579,0.2096265810039788,0.18999999999999972,0.22475945123098318,0.24000000000000066,0.23999999997740673,3,2942.2527611056576,4733.4952299409415,0.21881349126745486,21632.556578310836,0.046730434543017244,101293.6275091465,0.09661657735919835,39146.574392925104,6519.447777611776,0.006278584235227314,0.08016453383615185,-5245.7504180999995,-13563.561227949294,4862094.120439032,82422.92626854767,-31664.18973135718,-14674.458323774532,6519.447777611776,3062.296179509174,-18809.311646049293,-7922.7296047238415,0.04853190144928349,0.6865563904554182,0.049933154,0.5288136208554182,0.2114099072817958
217182351,0.07464452,0.05108,343,SIN,0.0,3,1,99700.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.612864363,25,SOLES,Incrementa,0,0.27,121,1388,0.506549596,1,1.0,0.0,0.0,0.05108,343,REACTIVO,0.27,0.27,202311,TRADICIONAL,30/11/2023,0.2,217182351,0.2592263812687634,0.18999999999999972,0.2641689889405261,0.19999999999999973,0.19999999999335483,1,209.40496630977577,2428.9071458250505,0.18781066006464336,12932.743780299981,0.0610551930333129,39782.15488565881,0.11737598270190569,9728.061507715878,2029.9830304306388,0.006278584235227314,0.07873929638519406,-3013.0021074,-1567.4208414289822,994553.8721414703,19494.01044323425,-6381.986175795205,-4461.987515139702,2029.9830304306388,1078.0247554165387,-4580.422948828982,-2117.3983688486733,0.045240206675681766,0.69267,0.0896236,0.70278,0.32099269780266787
217182349,0.077417039,0.038862565,359,CON,205117.3,5,1,440000.0,NEGOCIO COMERCIAL,ACFI,Multiproposito,MULTIPROPOSITO PYME,0.430302275,72,SOLES,Incrementa,0,0.129,138,1161,0.62491827,1,1.0,205117.3,205117.3,0.038862565,359,MULTIPROPOSITO,0.129,0.129,202311,TRADICIONAL,30/11/2023,0.24,217182349,0.1697970406404683,0.18999999999999972,0.1817599550800706,0.24000000000000066,0.23999999998712318,4,5821.838991283308,6756.017258936789,0.208460138257879,32409.156567761398,0.037623672853806384,179568.25441228243,0.06069048897326764,65388.51098614528,14650.820604241955,0.006278584235227314,0.08116341016311002,-5245.7504180999995,-17295.56194729324,12928914.317684336,180059.51010354565,-85405.56652366734,-36964.56173597894,14650.820604241955,7699.129142245824,-22541.31236539324,-16961.915671373223,0.033822887298744345,0.5156152886430342,0.050410293,0.4371715361793744,0.17825845073271648
217182335,0.074555755,0.03444,367,CON,1650295.0,4,1,300000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,1.0,24,SOLES,0 o menos,0,0.15,103,1529,0.844992396,1,1.0,1650295.0,1650295.0,0.03444,367,REACTIVO,0.15,0.15,202311,TRADICIONAL,30/11/2023,0.24,217182335,0.15615213476186685,0.18999999999999972,0.16853209650151024,0.24000000000000066,0.23999999999976374,1,1592.7965208547612,4597.1950770542535,0.22077666323182585,20822.830682185748,0.03940024583568019,116679.35007885438,0.06757187396349516,15768.484675341755,3137.7095148954963,0.006278584235227314,0.07864494154535473,-3013.0021074,-2851.503920981221,2800304.401892505,36411.78172689232,-17887.43811250135,-4478.059509096409,3137.7095148954963,1722.2005700471927,-5864.506028381222,-3847.2980077475277,0.03170058078312491,0.3272,0.082109921,0.36763999999999997,0.17681540853955913
217182330,0.077426354,0.007322236,458,CON,430197.11,5,1,247700.0,NEGOCIO COMERCIAL,ACFI,Multiproposito,MULTIPROPOSITO PYME,0.562452193,72,SOLES,Incrementa,0,0.135,50,1774,0.564713472,1,1.0,430197.11,430197.11,0.007322236,458,MULTIPROPOSITO,0.135,0.135,202311,TRADICIONAL,30/11/2023,0.26,217182330,0.1364408749902144,0.18999999999999972,0.14465014607250315,0.2599999999999987,0.2600000000001237,4,2572.614277650271,2293.5326824405147,0.2242912154833381,10225.691084236396,0.020259117108269074,113209.90298754795,0.05846318888001661,39711.67164869623,4622.606124176963,0.006278584235227314,0.0811117031797921,-5245.7504180999995,-19569.100270173076,8151113.015103452,92155.083195375,-53298.44457525975,-4265.803722698886,4622.606124176963,5120.836751279849,-24814.850688273076,-5758.230989957037,0.005547275417574863,0.4324379099846272,0.006228264,0.3594240145529567,0.09006988308237265
217182320,0.077410079,0.010688733,436,CON,1484147.73,3,1,500000.0,NEGOCIO COMERCIAL,ACFI,Multiproposito,MULTIPROPOSITO PYME,0.509334976,72,SOLES,Incrementa,0,0.125,290,1199,0.51097241,1,1.0,1484147.73,1484147.73,0.010688733,436,MULTIPROPOSITO,0.125,0.125,202311,TRADICIONAL,30/11/2023,0.26,217182320,0.12083375541231334,0.18999999999999972,0.12979736632720718,0.2599999999999987,0.2600000000007001,4,5879.680775093169,5357.841784160181,0.22677165238830066,23626.594099098238,0.022598711410565332,237086.1633135103,0.04230698536050244,60182.40504289422,10680.592409475323,0.006278584235227314,0.08109006223989645,-5245.7504180999995,-20018.593552055252,17070203.758572742,174153.26199730192,-111700.59020590765,-10763.100526050985,10680.592409475323,8492.833777550992,-25264.343970155252,-13451.602777253227,0.008320023279175717,0.38788223959966595,0.026001935,0.3177810300394928,0.09927394292848446
217182310,0.074553832,0.04101,356,SIN,0.0,2,1,180000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.40161234,24,SOLES,0 o menos,0,0.18,189,908,1.0,1,1.0,0.0,0.0,0.04101,356,REACTIVO,0.18,0.18,202311,TRADICIONAL,30/11/2023,0.21,217182310,0.2342513875707133,0.18999999999999972,0.2450306235638935,0.2100000000000002,0.2099999997845028,1,838.55618659225,5317.907584651068,0.19355836939888266,27474.43885359455,0.07087460263823905,75032.62645146587,0.10756221299319407,16141.350695622677,4140.013887789494,0.006278584235227314,0.07865548448863269,-3013.0021074,-2182.099824519759,1800783.0348351807,33020.31132448402,-11515.0422102181,-6529.860640993932,4140.013887789494,1165.9422223506913,-5195.1019319197585,-4450.447482190261,0.037336033795747736,0.69267,0.106916875,0.70278,0.36244993514521745
217182299,0.077410079,0.010351772,437,CON,750000.0,5,1,500000.0,NEGOCIO COMERCIAL,ACFI,Multiproposito,MULTIPROPOSITO PYME,0.99998152,72,SOLES,0 o menos,0,0.125,176,1175,0.050098766,1,1.0,750000.0,750000.0,0.010351772,437,MULTIPROPOSITO,0.125,0.125,202311,TRADICIONAL,30/11/2023,0.26,217182299,0.12003143741407829,0.18999999999999972,0.12815730763339173,0.2599999999999987,0.2600000000010394,4,5332.812641325167,4851.615938011404,0.2253094982627647,21533.117668893217,0.02047374377606853,236967.6982908416,0.03997660689630306,56838.98713016832,9734.219505446943,0.006278584235227314,0.08108763841205913,-5245.7504180999995,-20037.107808907604,17061674.276940595,171988.58896600682,-111635.37526647946,-12003.748006065633,9734.219505446943,8489.521436706611,-25282.858227007604,-12180.652780539267,0.008168340049500667,0.43418528894685604,0.006228264,0.361057232884486,0.09052784184669387
217182287,0.076286236,0.013250742,423,CON,480000.0,4,1,320000.0,NEGOCIO COMERCIAL,ACFI,Multiproposito,MULTIPROPOSITO PYME,0.525654906,48,SOLES,0 o menos,0,0.13,117,77,0.539053669,1,1.0,480000.0,480000.0,0.013250742,423,MULTIPROPOSITO,0.13,0.13,202311,TRADICIONAL,30/11/2023,0.26,217182287,0.13432143335196778,0.18999999999999972,0.14273907722819823,0.2599999999999987,0.2599999997601494,4,2627.371947627369,3250.8039472098208,0.22788434675606417,14265.148060781908,0.021059978209164044,154359.32150182687,0.05360050356073401,33094.949447164625,4299.116818925221,0.006278584235227314,0.08010017638418887,-5245.7504180999995,-13704.038133324175,7409247.43208769,82663.2453385784,-47936.29752659314,-6182.935883312451,4299.116818925221,4550.937518491786,-18949.788551424175,-5441.0619258263705,0.01056533168106761,0.4291794878925272,0.008727203,0.3563784858360967,0.09201547855926696
217182225,0.074184316,0.07262168,321,SIN,0.0,4,1,130000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.683669855,18,SOLES,0 o menos,0,0.17,79,1318,0.469086223,1,1.0,0.0,0.0,0.07262168,321,REACTIVO REMOTO,0.17,0.17,202311,DIGITAL,30/11/2023,0.17,217182225,0.2598045138545355,0.18999999999999972,0.2489549207620958,0.16999999999999882,0.17000000008756677,1,-462.4726295084474,3085.5205392920325,0.15196665724985162,20303.93110653913,0.05650703937169298,54604.179826092855,0.07001637059026465,5734.779735721755,2294.6389516558447,0.006278584235227314,0.07822472272330727,-145.2998637,-1319.1815060349702,982875.2368696714,18192.82339096984,-6312.987039351398,-7176.770005632857,2294.6389516558447,1031.7133897361673,-1464.4813697349703,-1936.6565087045744,0.07994752794335898,0.69267,0.10778951,0.70278,0.3644910255209459
217182203,0.074546782,0.06909,324,CON,323670.0,3,1,300000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.86015249,24,SOLES,Incrementa,0,0.149,36,1335,0.447096977,1,1.0,323670.0,323670.0,0.06909,324,REACTIVO,0.149,0.149,202311,TRADICIONAL,30/11/2023,0.15,217182203,0.17587363425763325,0.18999999999999972,0.16488890507588794,0.15000000000000124,0.15000000000008606,1,-1401.277898865963,3159.841125778519,0.14095880794970292,22416.769634615648,0.02706328926838583,116757.46781710343,0.04884632189756184,11406.345713876903,3377.8938343828836,0.006278584235227314,0.07864442756178591,-3013.0021074,-2807.1491407788553,2802179.2276104824,35573.23775157196,-18025.63015783025,-7856.857561605258,3377.8938343828836,1715.5956817404265,-5820.151248178856,-2644.4060485238733,0.059705530482354996,0.3272,0.0896236,0.36763999999999997,0.18888971692119166
217182195,0.074545073,0.03407,367,SIN,0.0,2,1,242000.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.399922266,24,SOLES,0 o menos,0,0.135,195,1335,0.367638754,1,1.0,0.0,0.0,0.03407,367,REACTIVO,0.135,0.135,202311,TRADICIONAL,30/11/2023,0.24,217182195,0.22199871435421037,0.18999999999999972,0.248442835776026,0.24000000000000066,0.23999999999977017,1,2637.909911907569,7622.93870087681,0.21766122214717226,35022.03390056562,0.0796274480272338,95732.55064346215,0.11411992749537603,21849.983476758625,5277.330958408507,0.006278584235227314,0.07865594384171337,-3013.0021074,-2488.954311095332,2297581.2154430915,42680.71626370182,-14678.46081201186,-7589.242338750692,5277.330958408507,1436.9703638193532,-5501.956418495332,-6379.480614918181,0.03170058078312491,0.69267,0.106916875,0.70278,0.36244993514521745
217176038,0.07421571,0.0804847,315,SIN,0.0,3,1,12500.0,EFECTIVO DE NEGOCIO,CATR,NOT,CREDITO FLEXIBLE,0.388510344,12,SOLES,0 o menos,0,0.35,114,655,0.400902573,1,1.0,0.0,0.0,0.0804847,315,REACTIVO REMOTO,0.35,0.35,202311,DIGITAL,30/11/2023,0.15,217176038,0.3369575376074061,0.18999999999999972,0.3124526550532787,0.15000000000000124,0.1500000008320279,1,-72.56047849224979,313.13831869853675,0.13687098415849502,2287.8356623484647,0.054191640096754326,5778.351017600801,0.1525287031680825,881.3643871646201,172.37242706894295,0.006278584235227314,0.07823121620583406,-145.2998637,-464.26912259237565,69340.21221120961,1574.3519180966393,-444.68472621948877,-393.85834396583,172.37242706894295,145.55553925329943,-609.5689862923757,-131.02950924265025,0.08575348333951828,0.55877,0.144526703,0.5688799999999999,0.38873871453723924
217182931,0.077410079,0.017002184,408,CON,948000.0,1,1,948000.0,NEGOCIO COMERCIAL,ACFI,Inmueble,ACTIVO FIJO INMUEBLES,0.890943891,72,SOLES,Incrementa,0,0.125,105,710,0.475136305,1,1.0,948000.0,948000.0,0.017002184,408,AFI,0.125,0.125,202311,TRADICIONAL,30/11/2023,0.26,217182931,0.1342074822223862,0.18999999999999972,0.14621151743092375,0.2599999999999987,0.25999999999999535,2,13828.417538180103,12496.297141376033,0.22295744989990635,56047.901278858684,0.029939262959336996,417388.26898806076,0.04194532228158662,105044.91275554665,25336.905795865365,0.006278584235227314,0.08111394606940103,-5245.7504180999995,-18784.60310032452,30051955.367140375,341931.8506102633,-197966.12607509995,-53396.7666902247,25336.905795865365,14475.954910607985,-24030.35351842452,-31373.682184731362,0.027271903087273053,0.4017634843589112,0.049933154,0.3307544414538319,0.1329173046575332
